route_id,route_name,inferred_mode,original_route_type,corrected_route_type,selection_reason,classification_basis,retained_trips,agency_id,munich_flag,analysis_rail_flag,ferry_flag,bmw_works_line_flag,deutschlandtakt_flag,deutschlandtakt_line_name,forecast_network_2037_flag,forecast_measure_flag,s_bahn_name
2268624_3,2268624_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2268625_3,2268625_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,32,unknown,0,0,0,0,0,,1,0,
2268626_3,2268626_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,24,unknown,0,0,0,0,0,,1,0,
2268627_3,2268627_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,26,unknown,0,0,0,0,0,,1,0,
2268628_3,2268628_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,86,unknown,0,0,0,0,0,,1,0,
2268629_3,2268629_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2268630_3,2268630_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,23,unknown,0,0,0,0,0,,1,0,
2268631_3,2268631_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,41,unknown,0,0,0,0,0,,1,0,
2268632_3,2268632_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,45,unknown,0,0,0,0,0,,1,0,
2268633_3,2268633_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,19,unknown,0,0,0,0,0,,1,0,
2268634_3,2268634_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,51,unknown,0,0,0,0,0,,1,0,
2268635_3,2268635_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,35,unknown,0,0,0,0,0,,1,0,
2268636_3,2268636_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,30,unknown,0,0,0,0,0,,1,0,
2268637_3,2268637_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,48,unknown,0,0,0,0,0,,1,0,
2268638_3,2268638_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,46,unknown,0,0,0,0,0,,1,0,
2268639_3,2268639_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,19,unknown,0,0,0,0,0,,1,0,
2268640_3,2268640_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,23,unknown,0,0,0,0,0,,1,0,
2268641_3,2268641_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2268642_3,2268642_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,16,unknown,0,0,0,0,0,,1,0,
2268643_3,2268643_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,58,unknown,0,0,0,0,0,,1,0,
2268644_3,2268644_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,21,unknown,0,0,0,0,0,,1,0,
2268645_3,2268645_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2268646_3,2268646_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,36,unknown,0,0,0,0,0,,1,0,
2268647_3,2268647_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,27,unknown,0,0,0,0,0,,1,0,
2268648_3,2268648_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,18,unknown,0,0,0,0,0,,1,0,
2268649_3,2268649_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,62,unknown,0,0,0,0,0,,1,0,
2268650_3,2268650_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,20,unknown,0,0,0,0,0,,1,0,
2268651_3,2268651_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,23,unknown,0,0,0,0,0,,1,0,
2268652_3,2268652_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,38,unknown,0,0,0,0,0,,1,0,
2268653_3,2268653_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2268654_3,2268654_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,19,unknown,0,0,0,0,0,,1,0,
2268655_3,2268655_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,23,unknown,0,0,0,0,0,,1,0,
2268656_3,2268656_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,24,unknown,0,0,0,0,0,,1,0,
2268657_3,2268657_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,11,unknown,0,0,0,0,0,,1,0,
2268659_3,2268659_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2268660_3,2268660_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,20,unknown,0,0,0,0,0,,1,0,
2268661_3,2268661_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,42,unknown,0,0,0,0,0,,1,0,
2268662_3,2268662_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,31,unknown,0,0,0,0,0,,1,0,
2268663_3,2268663_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2268664_3,2268664_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2268665_3,2268665_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,17,unknown,0,0,0,0,0,,1,0,
2268666_3,2268666_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2268667_3,2268667_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2268668_3,2268668_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,33,unknown,0,0,0,0,0,,1,0,
2268669_3,2268669_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,43,unknown,0,0,0,0,0,,1,0,
2268670_3,2268670_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,46,unknown,0,0,0,0,0,,1,0,
2268671_3,2268671_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,37,unknown,0,0,0,0,0,,1,0,
2268672_3,2268672_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,34,unknown,0,0,0,0,0,,1,0,
2268673_3,2268673_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,18,unknown,0,0,0,0,0,,1,0,
2268674_3,2268674_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,34,unknown,0,0,0,0,0,,1,0,
2268675_3,2268675_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,35,unknown,0,0,0,0,0,,1,0,
2268676_3,2268676_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,33,unknown,0,0,0,0,0,,1,0,
2268677_3,2268677_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,68,unknown,0,0,0,0,0,,1,0,
2268678_3,2268678_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,126,unknown,0,0,0,0,0,,1,0,
2268679_3,2268679_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2268680_3,2268680_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,120,unknown,0,0,0,0,0,,1,0,
2268681_3,2268681_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,36,unknown,0,0,0,0,0,,1,0,
2268684_3,2268684_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,72,unknown,0,0,0,0,0,,1,0,
2268685_3,2268685_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,72,unknown,0,0,0,0,0,,1,0,
2268686_3,2268686_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2268687_3,2268687_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2268688_3,2268688_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2268689_3,2268689_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,34,unknown,0,0,0,0,0,,1,0,
2268690_3,2268690_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2268692_3,2268692_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,78,unknown,0,0,0,0,0,,1,0,
2268693_3,2268693_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,30,unknown,0,0,0,0,0,,1,0,
2268694_3,2268694_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,29,unknown,0,0,0,0,0,,1,0,
2268695_3,2268695_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,49,unknown,0,0,0,0,0,,1,0,
2268696_3,2268696_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,33,unknown,0,0,0,0,0,,1,0,
2268697_3,2268697_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,105,unknown,0,0,0,0,0,,1,0,
2268698_3,2268698_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2268699_3,2268699_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,19,unknown,0,0,0,0,0,,1,0,
2268700_3,2268700_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,16,unknown,0,0,0,0,0,,1,0,
2268701_3,2268701_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,29,unknown,0,0,0,0,0,,1,0,
2268702_3,2268702_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,46,unknown,0,0,0,0,0,,1,0,
2268703_3,2268703_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,39,unknown,0,0,0,0,0,,1,0,
2268704_3,2268704_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2268705_3,2268705_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,17,unknown,0,0,0,0,0,,1,0,
2268706_3,2268706_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,36,unknown,0,0,0,0,0,,1,0,
2268707_3,2268707_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,40,unknown,0,0,0,0,0,,1,0,
2268708_3,2268708_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,27,unknown,0,0,0,0,0,,1,0,
2268709_3,2268709_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,48,unknown,0,0,0,0,0,,1,0,
2268710_3,2268710_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,57,unknown,0,0,0,0,0,,1,0,
2268711_3,2268711_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,33,unknown,0,0,0,0,0,,1,0,
2268712_3,2268712_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2268713_3,2268713_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,10,unknown,0,0,0,0,0,,1,0,
2268714_3,2268714_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2268715_3,2268715_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,36,unknown,0,0,0,0,0,,1,0,
2268716_3,2268716_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,64,unknown,0,0,0,0,0,,1,0,
2268717_3,2268717_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,46,unknown,0,0,0,0,0,,1,0,
2268718_3,2268718_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,113,unknown,0,0,0,0,0,,1,0,
2268719_3,2268719_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,70,unknown,0,0,0,0,0,,1,0,
2268720_3,2268720_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,52,unknown,0,0,0,0,0,,1,0,
2268721_3,2268721_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,46,unknown,0,0,0,0,0,,1,0,
2268722_3,2268722_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2268723_3,2268723_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,49,unknown,0,0,0,0,0,,1,0,
2268724_3,2268724_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,26,unknown,0,0,0,0,0,,1,0,
2268725_3,2268725_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,33,unknown,0,0,0,0,0,,1,0,
2268726_3,2268726_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2268727_3,2268727_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,176,unknown,0,0,0,0,0,,1,0,
2268728_3,2268728_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,42,unknown,0,0,0,0,0,,1,0,
2268729_3,2268729_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2268730_3,2268730_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,91,unknown,0,0,0,0,0,,1,0,
2268732_3,2268732_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,118,unknown,0,0,0,0,0,,1,0,
2268733_3,2268733_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,69,unknown,0,0,0,0,0,,1,0,
2268734_3,2268734_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,53,unknown,0,0,0,0,0,,1,0,
2268735_3,2268735_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,55,unknown,0,0,0,0,0,,1,0,
2268736_3,2268736_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,154,unknown,0,0,0,0,0,,1,0,
2268737_3,2268737_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,74,unknown,0,0,0,0,0,,1,0,
2268738_3,2268738_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,76,unknown,0,0,0,0,0,,1,0,
2268739_3,2268739_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,119,unknown,0,0,0,0,0,,1,0,
2268740_3,2268740_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,103,unknown,0,0,0,0,0,,1,0,
2268741_3,2268741_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,100,unknown,0,0,0,0,0,,1,0,
2268742_3,2268742_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,61,unknown,0,0,0,0,0,,1,0,
2268743_3,2268743_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2268744_3,2268744_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,92,unknown,0,0,0,0,0,,1,0,
2268745_3,2268745_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,36,unknown,0,0,0,0,0,,1,0,
2268746_3,2268746_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,103,unknown,0,0,0,0,0,,1,0,
2268747_3,2268747_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,101,unknown,0,0,0,0,0,,1,0,
2268748_3,2268748_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,62,unknown,0,0,0,0,0,,1,0,
2268749_3,2268749_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,30,unknown,0,0,0,0,0,,1,0,
2268750_3,2268750_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,53,unknown,0,0,0,0,0,,1,0,
2268751_3,2268751_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,40,unknown,0,0,0,0,0,,1,0,
2268752_3,2268752_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,129,unknown,0,0,0,0,0,,1,0,
2268753_3,2268753_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2268754_3,2268754_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,49,unknown,0,0,0,0,0,,1,0,
2268755_3,2268755_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,11,unknown,0,0,0,0,0,,1,0,
2268756_3,2268756_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,47,unknown,0,0,0,0,0,,1,0,
2268757_3,2268757_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,94,unknown,0,0,0,0,0,,1,0,
2268758_3,2268758_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,34,unknown,0,0,0,0,0,,1,0,
2268759_3,2268759_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,45,unknown,0,0,0,0,0,,1,0,
2268760_3,2268760_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,48,unknown,0,0,0,0,0,,1,0,
2268761_3,2268761_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2268762_3,2268762_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,74,unknown,0,0,0,0,0,,1,0,
2268763_3,2268763_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,32,unknown,0,0,0,0,0,,1,0,
2268764_3,2268764_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,51,unknown,0,0,0,0,0,,1,0,
2268765_3,2268765_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2268766_3,2268766_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,32,unknown,0,0,0,0,0,,1,0,
2268767_3,2268767_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,55,unknown,0,0,0,0,0,,1,0,
2268768_3,2268768_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,90,unknown,0,0,0,0,0,,1,0,
2268769_3,2268769_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,31,unknown,0,0,0,0,0,,1,0,
2268770_3,2268770_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2268771_3,2268771_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,36,unknown,0,0,0,0,0,,1,0,
2268772_3,2268772_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,65,unknown,0,0,0,0,0,,1,0,
2268773_3,2268773_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,35,unknown,0,0,0,0,0,,1,0,
2268774_3,2268774_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,32,unknown,0,0,0,0,0,,1,0,
2268775_3,2268775_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,44,unknown,0,0,0,0,0,,1,0,
2268776_3,2268776_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,33,unknown,0,0,0,0,0,,1,0,
2268777_3,2268777_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,78,unknown,0,0,0,0,0,,1,0,
2268778_3,2268778_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2268779_3,2268779_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,90,unknown,0,0,0,0,0,,1,0,
2268780_3,2268780_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,34,unknown,0,0,0,0,0,,1,0,
2268781_3,2268781_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,57,unknown,0,0,0,0,0,,1,0,
2268782_3,2268782_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,62,unknown,0,0,0,0,0,,1,0,
2268783_3,2268783_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,32,unknown,0,0,0,0,0,,1,0,
2268784_3,2268784_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,64,unknown,0,0,0,0,0,,1,0,
2268785_3,2268785_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,100,unknown,0,0,0,0,0,,1,0,
2268786_3,2268786_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,42,unknown,0,0,0,0,0,,1,0,
2268787_3,2268787_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,52,unknown,0,0,0,0,0,,1,0,
2268788_3,2268788_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,68,unknown,0,0,0,0,0,,1,0,
2268790_3,2268790_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,82,unknown,0,0,0,0,0,,1,0,
2268791_3,2268791_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,14,unknown,0,0,0,0,0,,1,0,
2268792_3,2268792_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,61,unknown,0,0,0,0,0,,1,0,
2268793_3,2268793_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,26,unknown,0,0,0,0,0,,1,0,
2268794_3,2268794_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2268795_3,2268795_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2268796_3,2268796_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2268797_3,2268797_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2268798_3,2268798_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2268799_3,2268799_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,104,unknown,0,0,0,0,0,,1,0,
2268800_3,2268800_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,27,unknown,0,0,0,0,0,,1,0,
2268801_3,2268801_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,73,unknown,0,0,0,0,0,,1,0,
2268802_3,2268802_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,51,unknown,0,0,0,0,0,,1,0,
2268803_3,2268803_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,53,unknown,0,0,0,0,0,,1,0,
2268804_3,2268804_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,128,unknown,0,0,0,0,0,,1,0,
2268805_3,2268805_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,98,unknown,0,0,0,0,0,,1,0,
2268806_3,2268806_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,46,unknown,0,0,0,0,0,,1,0,
2268807_3,2268807_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,20,unknown,0,0,0,0,0,,1,0,
2268808_3,2268808_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2268809_3,2268809_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2268810_3,2268810_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2268811_3,2268811_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2268812_3,2268812_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2268813_3,2268813_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2268814_3,2268814_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2269681_3,2269681_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2269682_3,2269682_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2269683_3,2269683_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,26,unknown,0,0,0,0,0,,1,0,
2269684_3,2269684_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
